RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31
9,0,California,state,,191373.76963797546,192017.0339991987,192885.59840398212,194770.9927463966,196962.47965159078,199327.08765617138,201824.2826045097,204431.4859964021,207044.7397356839,209522.95216521164,211963.52151170632,214352.09500801892,216372.71063590632,218370.68428174595,220619.56840087796,223415.75062435135,226217.7218433841,228763.08089354736,231146.1116517606,233442.19740347075,235670.7637422545,237754.52124175822,239712.08057303217,241542.65147122,243021.68085779995,244533.8028190117,246303.7034307831,248691.92112713982,251480.4440447796,254574.32500257305,258153.59718928896,262006.57969471373,265899.2236005185,269593.241949783,273212.38384715427,276781.2154613655,279934.6827387828,282874.69907043147,285988.9259851391,289608.78080286324,293628.872824346,297347.333020366,301273.1233564992,305407.81606411986,310000.9491552291,314474.99152386637,318786.0913722059,322954.9549092907,327270.73608396185,332131.56994609203,337675.89349033503,344040.64796591154,351369.12826014165,359547.8183921268,367909.45430009766,375889.40011550736,383446.68963652494,390704.85638470046,397086.0276509645,403251.13586597965,408737.703010472,414684.29901242466,420935.13085793547,427983.49345190264,434839.6071223567,441179.5874865386,447245.4294345257,453398.4464931875,459579.70688234415,465646.974854313,470568.88478355116,474925.68362753023,478555.63843441947,481784.1412337785,484859.3212960957,487620.3547853194,490363.97477432544,492261.6125525199,492966.2581447758,492972.484372824,491916.0785322685,490712.21403244155,489428.58771849406,488314.90081286075,487395.6950963433,486317.3852052115,484774.71284875827,482797.0751616123,479712.35925533227,476159.8787180817,471613.3341568654,466872.3314807527,461544.1591081929,455952.69608677685,450332.0640850067,444306.86190529633,438307.1461515673,431225.617776613,422766.2941269152,412850.23187784775,402295.1981667175,392045.0281633616,381663.7329766795,371669.53355928074,362436.11050646653,354451.5219548068,346710.6682652102,339283.5390274741,332340.8212545119,327284.88301212183,323097.3268967027,319162.4439445844,315349.4120525648,312017.0809302532,309545.8299826342,307480.39247323567,305862.55115216854,305000.12754029315,305849.7579331745,307794.45575391216,309769.59030724765,310594.7403070556,311649.0166903207,312962.13355258905,314407.94943668036,314341.72078950674,313182.1266836014,311201.3692623892,309180.37364975206,307012.11701008235,305091.5189183855,303723.5513990966,302658.34781053214,301637.82902528375,300134.4632004406,298534.28150150663,296130.1819920813,294195.24263538566,292510.31751427014,290672.4915921338,288478.69525493553,286136.4638324767,284979.93210371985,284226.1747405127,283837.6251405534,283272.9430420354,282638.2848231888,282204.8981935834,282402.10208767955,283518.21744065,285136.78665062954,287696.0809735453,291152.3672221685,295563.1224206031,300392.8729673072,305533.3618259653,310402.6995408738,314711.84827476525,318413.4340615438,322770.8544339819,328723.153167809,335925.958064327,343141.2036115389,350042.41515479103,356805.52851216705,363485.14530202234,369088.04130777763,373601.2689475015,376867.84801750135,379568.5032087292,382024.59599694656,385019.9444338307,388216.29242466815,390848.53809894255,392579.2860561264,394096.7209565809,396601.94383094134,399779.8965662194,403341.3748926251,406629.79156413535,409553.4450684837,412024.4919361838,414047.01021106594,416004.57453638845,418217.9991554815,420486.2998974744,422273.7129359562,423471.60758185823,424496.2139157814,425759.2205038821,426813.3397247961,427774.8162696426,430960.1580995808,436318.8017356308,442405.93337420624,447005.1993575027,450056.08826161776,452752.0801617359,453738.10609420104,453427.7172223716,451937.67305397807,451598.94920399954,452673.92484666075,455268.6980612576,460177.3620989481,466636.8836627465,473652.29131599836,479381.58766830777,483582.2239623082,487182.3004599768,488934.9792516289,490449.8487467638,492044.8544374006,495513.4059312102,499359.6813664597,503880.17157991993,508984.71727485367,514614.447307277,519746.333958607,523967.44187411014,527829.374443789,530972.901693974,533832.789646609,536900.9703197208,540362.7089527604,544044.943361053,546648.8659558599,548174.5659486866,547698.7318619847,546062.5729321189,544208.8102798667,543144.84543913,542507.8984819119,542115.1161973138,542527.8737915274,544254.1428356641,546892.8093060631,550003.2305622502,553389.8527279265,556899.6931168224,559766.375676867,562071.7658568445,564292.9010108305,566343.8768826845,566602.9148172309,565375.7497404116,565217.3898306506,568517.565832283,575844.0809007579,585251.8329594735,596206.666131915,607133.7268038667,616207.4017864506,623970.705173483,631003.6160239488,640210.6308031393,651235.4715667445,663072.4867009874,673771.0344138275,681172.8801001079,686191.9833578821,690672.7608461591,696580.7607655575,703863.9867814329,714021.2631852782,727055.2867522617,742772.223500799,757064.8668026946,767838.4045422744,773566.5117475608,773879.5594005664,769157.2796954182,761604.6829260507,754805.499709888,749462.2925300907,744882.2062525422,737756.5620694491,730430.8310804457,725042.0444375268,724448.4430631011,727471.7977528414,732766.3202675724,739903.380816633,747979.2614933854,755696.611861487,761971.7447835678,766462.2792874249,769321.2888154533,769863.1242700312,769707.3514391016,771218.2595115313,775153.7238991,779729.1321288423,782249.1380404512,784284.1662466187,786087.5290335856,788428.6898737393,790050.5163646303,791858.5656714045,793687.654648506,793855.4948505933,792439.0891319875,788920.1969512055
54,1,Texas,state,,112651.9675466718,112713.18553574197,112742.87721950305,112890.23967895696,112985.673918657,113092.67893388413,113162.99778503482,113371.02857808549,113643.83024494741,113936.14247489399,114273.45294733452,114648.12393215818,114871.8195166373,114838.01888727907,114614.17922791309,114483.03794678884,114527.06956087651,114660.58321111948,114817.42116730935,114958.2976330942,115106.46078646938,115261.43620632635,115374.6670601584,115466.1443772881,115497.35712983576,115583.88516083139,115800.71212676498,116182.0129531164,116631.23011680918,117134.51696056745,117646.1025779947,118186.72293759523,118663.19579190588,119072.0851133591,119420.10517593122,119716.62968108174,119943.99778508795,120094.0652252164,120263.69485517479,120462.67193250246,120688.41864997517,120915.9166539117,121140.24766650586,121401.03829058421,121637.58639327109,121878.46876117092,122052.36732070633,122199.57964952453,122567.94265623635,123397.12669143005,124709.72439133388,126012.3022388523,127088.69877488393,127779.56331394153,128425.36189114013,129012.77889044152,129676.0533022338,130293.17549281045,130845.24961262457,131327.73626651114,131841.60702279274,132273.94459540612,132659.18288277593,132998.74571704553,133368.09123159273,133771.7311585143,134128.9279213395,134463.25626124427,134797.9686232093,135069.25329189352,135386.2990179991,135644.4884142664,135856.36506535092,136070.06481855037,136329.7980597774,136746.2405246869,137315.90256436626,137947.36162911492,138577.06212068492,139136.37107012095,139731.16370018013,140465.9545892103,141169.64989410972,141867.69755483008,142236.15937425522,142381.19317246645,142363.0483113129,142583.59134609532,142986.9396067708,143511.38117536798,143979.39181658826,144476.81652183528,144967.0103586334,145418.40500722564,145794.53086198148,146141.47952633645,146001.2451694952,145595.7382489769,144998.66965867233,144685.34671473913,144460.81917440845,144259.46277701572,144092.97933113735,143738.1440399811,143224.73491580674,142614.0392456485,142014.90675557946,141460.88705699207,140956.82701979825,140692.1141041069,140583.49559114207,140566.73614541593,140566.54770703227,140542.099476616,140553.13470595694,140435.47272018626,140280.2199838887,140074.08769514773,140117.31800187152,140243.78131673796,140305.21998066406,140291.47035553484,140316.78594234397,140493.72481100334,140698.06040511874,140744.26608393295,140494.82915564408,140013.06203703026,139442.40793493096,138868.22413971505,138272.56915935353,137755.17498955133,137305.57942388233,136832.54942411132,136367.70659822575,135917.9027914198,135561.67975376136,135198.63010904295,134997.1408971928,134878.61060802639,134836.19373542015,134722.47740784113,134509.923883044,134261.64984319513,134147.96094525742,134304.1712285808,134582.6141299672,134862.70886320647,135175.35450675755,135615.89802661844,136115.18954504782,136488.00285390194,136807.64248294666,137126.2082761147,137493.87644195437,137862.90158478756,138378.0785873808,139032.75680262095,139808.63096620713,140545.21809049058,141385.91065570366,142389.07887127923,143351.81958417935,144285.16159621387,145013.6475637311,145844.2831172809,146605.13828795395,147458.70446742687,148461.17650971274,149592.76133440333,150734.33320401717,151726.6525203654,152731.848284282,153752.40341898383,154914.61732518088,155959.74476991585,156881.21234521046,157534.52933183117,158360.19352847536,159326.19100524747,160535.03894140196,161787.82010845383,163012.58444784596,164158.7191020967,165255.29430065348,166347.5855883341,167483.27624944324,168668.09678217454,169876.21172588295,171093.51194890207,172165.514922147,173277.3174215924,174467.88380279488,175709.81335577302,176625.6261075662,177497.01833360785,178337.93711046316,179340.3123855111,180175.8963225213,180988.36554780274,181917.32892765687,182941.7391037098,184094.29875216688,185201.80027959475,186291.4545271581,187264.33045114056,188301.7804757735,189450.2005106391,190484.28194273074,191416.29415105935,192137.69738468333,192902.46583822145,193679.0049496595,194605.10444958368,195624.9584022127,196757.27403623323,197880.13029061546,198901.81344839954,200098.54290122454,201218.24930285735,202385.99265954117,203272.8247009229,204286.52649588938,205198.46401094596,206098.31398029646,206784.60389861968,207562.83357192445,208428.161923119,209285.5015577178,210041.07315086413,210694.75674389538,211246.82250092344,211742.89521806163,212224.14050788456,212734.74327410656,213346.75980760134,214015.5239382542,214910.79190066978,215970.82363957804,217125.054236897,218296.87970631325,219430.5514869756,220536.17982024336,221333.22962742337,221617.83402835522,221788.1810690998,222454.08421922242,223900.61942743426,226084.27710194615,228548.77693983563,231359.45605870124,234082.61394302492,236941.39475137895,239986.48936417897,243434.18325276126,247260.32316057093,251638.95283229943,256323.82228883216,260621.77016556938,263898.0240951846,266293.0439950822,268777.45468081953,271994.08523857995,275691.5068752546,280555.9868607314,285996.5620675754,292148.56165766926,298117.39303885127,303603.71139670594,308392.32433159655,311304.0280895762,312218.08722796035,311544.23333882913,310580.74596521765,309564.4224978543,308258.51211716427,306535.4476428526,304896.90532806976,303803.27605639043,303425.8857340428,303751.9597440303,304598.00050950283,305359.9374163592,305951.20933606854,305989.89474763186,305755.0953214681,305256.7896673048,304641.2792156176,304439.0084453858,304703.6145187589,305588.0024168113,306455.82796551863,306791.50233256567,306556.8780349993,305989.03353514656,305568.5759809743,305306.2419097813,305045.11576969846,304671.6923052407,304396.5254313959,304219.5840322931,304044.3377289365,303320.552561357
14,2,Florida,state,,107115.64583728315,107347.66829723239,107628.92576818318,108200.64986575926,108817.19269519253,109446.26502367783,110078.32884704166,110722.05344230722,111389.27856321468,112070.4112875552,112778.22065328098,113508.26561680702,114175.79822589496,114838.99258586737,115532.27374447661,116351.20647352516,117248.18480754465,118184.48557492752,119191.03614672027,120257.91217469417,121363.9564441683,122473.03566096189,123536.68525248223,124579.85941012471,125521.72954924639,126392.97131890913,127244.7876764312,128203.2384115585,129254.84850977338,130354.3616506069,131473.76954842103,132670.08810856706,133853.6476594986,135035.65517238333,136158.54760524517,137375.08457187572,138574.36621565095,139806.79770361577,141070.60515157992,142478.6706680338,143965.9693511308,145441.7068240928,146902.7338446047,148396.57745009777,149947.3750704732,151518.50717689015,153059.7700723789,154534.41034049203,155948.1544272404,157348.1684597682,158882.03258812396,160631.04959037135,162678.66243306003,165001.38732663577,167581.8118122885,170423.5120993777,173309.08139240203,176081.16346964333,178681.18451955516,181330.59491059766,184051.13505940896,186960.35170361842,190222.18444972837,194066.57757024188,198356.3297219558,203006.62242819602,207969.20275521232,213098.2796970765,218125.40730195201,222755.30510146986,227035.92263787612,231046.86025382127,234754.2672548192,238193.92207326856,241768.50101290885,245748.20644651994,249564.7730459846,252760.11478061648,254952.8013640998,256392.15781687576,256995.22303552317,256967.96477918458,256582.85091705123,255812.5740462975,254838.02723551457,253784.60234518154,252574.1854289445,251176.43336910848,249356.37425308503,247081.6265688116,244341.3239481301,241312.69309921458,238212.02539314982,235040.76045129448,231724.84067451465,228361.9432828642,224708.4024091967,221102.46626950576,217251.35715691387,213501.3199100181,209472.47216181605,205554.42960149026,201548.41733609908,197383.44808405903,193147.74654271043,188863.43519805616,184650.8852157929,180623.25591831325,176835.12072176137,173469.0921710377,170304.68339027883,167153.87960468009,164105.72544902953,161206.15046946413,158725.17263996726,156439.3660052164,154346.58176687118,152576.05881469013,151395.58296579332,150498.4358269345,149807.81274970123,149206.41235581224,148796.74314558256,148439.055455985,147975.28845593784,147275.94460460803,146306.72671066993,145096.40190720282,143775.16223041844,142393.4076444234,140994.12813829604,139660.33334604814,138327.48123667247,137063.60915714325,135772.79108513249,134523.92386778028,133276.62322748327,132149.1516581449,131110.1441906696,130292.67343916395,129678.16696958605,129325.88696893032,129145.81383759953,129063.7328041924,129092.23668020475,129213.54100777356,129407.5805917415,129769.23020548542,130237.43008605477,130871.85291315209,131508.21448302772,132074.07377438803,132676.04543200028,133422.38729043107,134479.27699803718,135887.85879062756,137498.83122111837,139143.44029130414,140821.7202857707,142550.2799972926,144499.9362179578,146410.4420672561,148245.66116662792,149997.82857266566,151700.6421646135,153498.45264717215,155086.3490204515,156706.43691172538,158248.48604296186,159910.3234058139,161468.8348099979,162856.72186930678,164225.64848144117,165360.0790043632,166528.8178942202,167523.35968771018,168557.09958980136,169424.63658913734,170508.7833089115,171794.34945046113,173197.91849373677,174428.03171676878,175514.1577434284,176604.99862630913,177840.5832018142,179107.47374653968,180551.9636371016,182081.20042295824,183744.7238598439,185483.02596475382,187159.13892903898,188715.30710343109,190149.72539582767,191509.41464898246,192759.27667908344,194083.1768607524,195393.29057512034,196793.8155921585,198023.19460578015,199296.98302210667,200727.85608066586,202319.60445072493,203776.63445626828,204984.99793934636,206043.787725303,207228.79202030544,208612.1947434391,210081.98068540383,211369.26222240084,212696.8347815792,213958.14628526257,215382.19254338127,216761.47366546802,218240.56673247807,219762.6915841295,221356.2746752619,222773.65228308397,224018.47266533357,225270.66580621278,226511.6412165636,227798.68373993525,228882.85589074553,230288.29829355617,231661.26055460938,233055.4575941503,234202.80598233,235421.16139739766,236737.8783010404,237926.13039333015,238992.37016155143,239713.37409118548,240233.98368788534,240513.79728684877,240919.18935435257,241443.36724598912,242158.23631727195,242868.90316379955,243810.66352042134,245098.77345509754,246686.2623008853,248609.5688899183,250421.57635012027,252013.56736443052,252981.9092293134,253248.96161127184,253382.8701461701,253954.83919452256,255531.4946013722,258060.21896146276,261052.50383469785,264565.7596207449,268057.633217626,271671.66462605423,275272.25326379534,279119.776755904,283398.42786884407,288576.2767956544,294915.2853415965,301406.7329593511,307181.7959578395,311861.23265336175,316468.5491455002,321622.62700206024,327193.8928968503,334187.76189591864,342322.5087789954,351924.12063292315,362021.10826168343,371697.97360345605,380299.51447901275,386135.7573471646,389089.84348626755,389467.5790794708,388984.9114086726,388278.20234638214,387432.0836262068,386084.23200131836,384942.9063548138,384478.699724519,384924.0710468557,385977.871713575,387653.7948702087,389358.16741584055,391047.18283859856,392221.7955744043,393286.07992808614,394219.2285260614,395052.04110803007,395758.4119148189,396486.8484581592,397351.89544288797,398032.82102820295,398157.4846688006,397370.59547846165,396312.86893007444,395295.65500097367,394438.50067011686,393488.5691734182,392285.4520430059,391188.9724329934,390242.77370961703,389162.490263459,387464.3423927037
43,3,New York,state,,151398.26045878243,151937.38698608696,152456.38321107737,153572.60300323056,154727.49147485473,155976.2452944464,157098.8705450897,158081.538223826,158954.73282386689,159890.68255641812,161037.28532943374,162295.8929052179,163503.08445388512,164507.7877892021,165413.9637883704,166360.04833644605,167404.90976155852,168558.18545486007,169768.95303706775,171039.89428363284,172282.930312422,173591.2700980665,174960.87729251888,176415.12872945587,177850.93495593677,179154.43897561586,180259.93403060175,181349.69794810787,182511.39389698874,183860.30335689968,185309.26975432565,186927.20999953116,188594.20865036178,190256.2188200991,191871.18364052905,193543.48318343257,195176.9267651555,196766.08324077385,198461.96538467504,200132.89717271322,201842.84561648694,203538.66241453015,205317.6448754672,207337.30943675133,209524.02620569817,211774.47285761975,213742.43804117912,215507.48817927166,217225.60929975053,218853.85193651615,220218.67227548594,221575.028378315,223171.44964528314,225141.0544855018,227356.05506006288,229634.7181278403,232033.81103214066,234391.30321530558,236780.03823582223,239063.02610179313,241239.35088267256,243359.65149426935,245310.556496424,247369.52495872395,249555.89503475933,251815.0398761954,254192.30137351877,256677.49422327834,259286.7514988732,261941.9728681464,264342.20504132396,266733.9586730774,268824.5961121901,270736.98759470886,272315.93162126496,273687.3566436235,274982.7914347891,276320.7213989797,277573.02890178125,278693.3889109623,279417.19814457546,279948.9698061093,280256.4844542594,280583.3102281075,280855.9878239713,281078.2348823333,281372.86538173707,281493.3444097245,281724.2624300393,281759.56721219915,281815.90762791707,281893.8142893249,281899.7812156884,282104.3445429133,282310.35572301317,282422.23830043967,282491.4278579992,282353.1890516184,282195.54816511547,281836.67578237253,281236.6100728908,280417.54365491605,279332.08853653533,278158.06304469303,276845.8957242398,275268.9829662031,273542.66573585937,271887.33111879526,270356.18326006766,269038.568261899,267870.5886024196,266875.929203366,265961.70834294363,264968.8898620499,263939.91311656707,262829.1843134845,261893.64814631778,261169.76354575172,260707.16198800926,260396.79761934714,260170.44416179787,260152.0126664375,260230.22967416537,260622.50686916537,261042.01940119138,261603.10919527072,261962.23547508512,261875.4137323784,261332.3782673912,260350.9807297696,259324.0737529257,258283.53067726266,257549.50300505446,256986.38887450172,256639.89985240044,256174.20894512025,255674.90811203257,254930.8214772957,254202.87932076547,253491.9781528439,252843.09436815616,252196.99163934324,251493.66716425956,250898.92061199198,250375.62111885395,250167.87142450458,250357.27868889624,250752.5535204596,251245.60850988884,251606.9953498539,251942.47881555176,251953.92584140264,251980.97462066516,251819.3204866269,251804.12117213267,251778.38178559826,252181.59236933338,252852.1930388132,253641.91648997148,254387.59889250886,255231.9741765698,256405.05236695908,257573.95826137112,258623.6878469264,259382.66207201825,260188.29187089368,260855.86793762245,261306.75866435957,261694.18673252387,262224.9528713778,263199.53869125777,264333.9481111448,265682.5439448476,266612.7645120071,267378.3471094956,267833.5698883712,268444.41890419205,268918.1480364196,269568.83595660795,270124.13251123414,270540.0863081958,270785.29643559066,271034.28181751666,271486.1567427512,272297.60432129103,273186.98045910266,274294.1427046217,275622.2142230074,277378.6191331936,279278.203606471,280830.5004676934,282088.54078755353,282978.7129953091,283674.1383779584,283988.89312139474,284551.39941197674,285414.40584521904,286752.81065669376,287853.1020922248,288640.5290601778,289246.4876400449,290090.22899536666,291393.77100843756,293193.9196319696,294844.150966656,296586.1627959607,298123.7692677464,300195.56339779875,301864.1432134985,303329.3692857338,304410.0974784659,305747.91445290454,307106.07456121984,308803.3251549244,310179.7656625113,311716.16501349147,313104.04656025546,314215.69494568073,315663.95517527196,317283.2400102296,319639.21556317393,321765.3428722272,324166.0433765639,326507.2754712927,328909.05262283195,330499.940525868,331631.57944521395,332295.47223667166,333375.1421778188,334895.9297744099,336544.6073407684,337931.6297980545,338724.03109077836,339691.0732944301,340677.02556182,341856.60924999166,342501.4419500614,343228.52232197387,344680.6105424189,346527.53669413575,348804.23155029886,350539.92134973337,352137.46072454867,353464.36785347835,354618.81068520737,355242.89362429763,355419.6493925953,355824.93095534266,357867.7729289361,361216.20067710854,365641.377252591,370522.5518903583,375143.1649633944,379964.8543389316,384470.18069855316,388656.16790214926,392840.8936609317,396760.25065314793,400222.94246137165,402333.9787448125,403377.6006350589,404885.2800836372,407151.92281322536,409831.1639544689,412987.2940103657,416813.5624614823,421920.2691389546,427145.3880752057,431914.4146105147,436477.5186209171,439555.33440018306,440477.2890608902,438916.23452617956,437095.6925491607,435547.1723262838,433971.83541136136,432323.0199450695,430953.1886011013,431046.93016778165,432531.8675122015,434962.19673002424,437818.58195796394,440847.4050312342,443925.6358120598,446537.8747228875,448389.6539132451,449936.0822642853,451629.52674180845,453424.33506434853,455640.8641004479,458622.8123329696,462267.79391685914,465618.0722118603,468311.9795861004,470830.6191681209,473912.4025355217,476761.38483595196,479168.12044073624,480990.6071326646,482736.7039402164,483860.17765437555,485033.0683936945,485932.07917085144
